0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154
2.108333333,2.34,2.318333333,2.143333333,6.601666667,2.638333333,1.87,1.323333333,0.793333333,1.873333333,1.481666667,5.358333333,2.665,1.786666667,2.891666667,1.621666667,2.703333333,2.328333333,1.54,1.62,1.598333333,1.776666667,1.585,0.916666667,0.545,2.946666667,2.515,1.053333333,3.47,1.695,1.13,2.17,1.563333333,0.676666667,2.155,2.99,1.346666667,2.09,1.353333333,2.828333333,3.961666667,2.29,4.655,2.41,2.633333333,1.206666667,1.74,1.701666667,2.055,0.696666667,1.341666667,1.215,1.896666667,2.276666667,1.245,1.191666667,2.966666667,1.126666667,1.341666667,1.788333333,1,1.171666667,0.791666667,1.49,2.738333333,0.645,1.65,1.548333333,2.141666667,4.125,0.82,0.638333333,1.833333333,1.126666667,3.505,0.638333333,2.433333333,1.165,2.22,2.091666667,4.256666667,2.601666667,1.726666667,1.095,3.6,2.718333333,2.786666667,1.13,2.59,2.325,0.865,1.275,1.935,3.935,1.316666667,1.086666667,1.196666667,3.891666667,2.915,1.465,1.183333333,1.16,1.168333333,1.263333333,1.311666667,1.715,2.731666667,2.42,1.201666667,0.625,1.516666667,3.066666667,1.423333333,1.386666667,2.321666667,2.223333333,1.15,2.071666667,1.63,4.468333333,1.351666667,3.461666667,2.405,2.845,0.768333333,2.79,1.378333333,3.046666667,3.228333333,3.373333333,8.276666667,9.208333333,1.353333333,3.525,1.628333333,1.916666667,1.23,1.441666667,0.986666667,1.303333333,1.16,2.163333333,5.861666667,4.741666667,13.47166667,7.038333333,6.633333333,5.79,5.623333333,5.238333333,3.555,7.345,3.636666667,2.85,0
2.406666667,1.598333333,2.305,1.743333333,3.458333333,1.668333333,1.381666667,1.671666667,1.9,1.425,1.118333333,4.083333333,2.208333333,2.591666667,2.101666667,1.811666667,1.97,2.26,1.98,1.525,1.378333333,2.191666667,1.406666667,1.308333333,0.726666667,2.536666667,1.768333333,2.06,2.301666667,1.603333333,1.15,1.221666667,3.136666667,0.821666667,2.561666667,3.143333333,1.061666667,1.005,0.86,2.79,6.125,3.151666667,3.846666667,2.365,2.085,0.686666667,1.42,1.751666667,1.79,0.501666667,2.133333333,2.041666667,1.638333333,1.686666667,1.04,1.021666667,1.86,0.936666667,1.865,1.185,0.771666667,1.401666667,0.563333333,1.093333333,3.406666667,1.176666667,2.028333333,2.536666667,3.606666667,4.871666667,0.803333333,0.741666667,2.008333333,0.783333333,3.448333333,1.76,2.9,1.595,2.198333333,3.736666667,4.715,4.981666667,2.081666667,1.628333333,1.675,3.606666667,4.618333333,2.461666667,3.056666667,2.708333333,1.223333333,0.945,3.851666667,4.551666667,3.393333333,1.281666667,1.696666667,5.918333333,4.155,3.171666667,2.663333333,3.283333333,1.801666667,1.935,1.256666667,2.241666667,2.045,1.791666667,0.915,3.116666667,5.09,5.911666667,5.086666667,3.628333333,5.936666667,4.65,3.485,3.96,4.245,5.503333333,3.011666667,5.488333333,3.201666667,5.358333333,1.775,4.311666667,1.925,4.903333333,4.88,5.481666667,10.32666667,12.14833333,3.256666667,6.086666667,2.188333333,2.405,2.733333333,3.695,1.253333333,3.136666667,2.151666667,2.323333333,5.131666667,6.721666667,13.78833333,7.051666667,7.406666667,8.5,6.66,10.57166667,7.081666667,11.83833333,8.285,3.966666667,0
2.085,1.47,3.813333333,2.611666667,4.166666667,1.16,1.756666667,2.321666667,2.573333333,2.636666667,0.988333333,6.296666667,6.458333333,3.331666667,2.378333333,4.635,1.635,2.938333333,1.436666667,1.273333333,2.531666667,3.188333333,1.188333333,0.89,0.475,2.968333333,4.763333333,3.811666667,4.755,1.448333333,3.695,1.205,2.515,0.731666667,1.865,3.03,0.91,1.268333333,1.173333333,4.73,7.348333333,3.663333333,6.51,2.748333333,3.235,0.908333333,2.201666667,1.408333333,2.526666667,0.663333333,0.931666667,3.001666667,0.963333333,1.66,1.186666667,1.34,5.441666667,2.723333333,3.751666667,2.026666667,1.1,1.086666667,0.535,1.846666667,5.913333333,3.723333333,5.186666667,4.768333333,4.305,5.606666667,1.228333333,1.098333333,2,2.306666667,3.02,2.14,2.783333333,1.816666667,3.685,3.896666667,4.59,4.966666667,2.138333333,1.86,1.64,6.258333333,8.886666667,4.231666667,5.225,3.698333333,2.895,2.38,5.056666667,6.928333333,5.62,1.785,4.246666667,7.381666667,4.26,4.64,3.395,8.126666667,5.171666667,4.683333333,3.446666667,4.095,5.618333333,5.406666667,1.99,2.913333333,3.088333333,5.63,4.31,3.235,4.815,4.07,3.37,4.771666667,3.291666667,5.663333333,4.311666667,7.06,5.586666667,5.651666667,1.591666667,4.821666667,2.198333333,4.521666667,7.195,3.451666667,8.896666667,13.68166667,3.185,4.003333333,4.286666667,5.568333333,5.383333333,7.486666667,2.758333333,5.45,5.645,3.593333333,10.85666667,4.856666667,12.95666667,6.998333333,6.76,7.723333333,5.873333333,9.573333333,6.136666667,11.26666667,8.59,8.513333333,0
2.381666667,2.73,3.003333333,2.991666667,4.398333333,1.191666667,5.523333333,2.458333333,1.541666667,4.07,1.665,7.745,9.321666667,3.236666667,3.46,4.851666667,1.938333333,3.326666667,2.835,0.881666667,2.651666667,5.505,0.823333333,3.086666667,3.068333333,6.558333333,5.145,3.383333333,4.448333333,7.1,2.006666667,0.408333333,9.575,4.195,2.998333333,3.26,4.48,4.621666667,3.215,9.17,17.06333333,9.528333333,13.45,6.935,6.611666667,4.37,7.4,3.595,5.913333333,2.035,3.766666667,5.93,3.133333333,4.651666667,4.816666667,2.503333333,7.623333333,3.888333333,5.613333333,5.648333333,5.736666667,2.53,3.655,4.136666667,7.246666667,6.148333333,7.565,8.676666667,7.471666667,10.78833333,5.001666667,6.483333333,3.281666667,5.151666667,11.325,7.96,5.603333333,9.11,5.69,11.69833333,14.41166667,10.225,5.256666667,3.37,6.6,8.278333333,9.903333333,5.58,5.446666667,4.845,2.888333333,3.445,4.388333333,7.871666667,3.301666667,3.208333333,7.408333333,7.33,2.6,3.225,2.04,5.471666667,4.231666667,5.713333333,5.15,3.49,6.995,6.618333333,2.581666667,2.556666667,6.24,7.658333333,4.561666667,2.511666667,5.73,2.718333333,3.121666667,3.261666667,2.638333333,5.846666667,2.74,4.59,2.933333333,3.471666667,0.985,0.835,1.065,3.415,7.846666667,3.506666667,7.851666667,13.92833333,2.781666667,6.35,3.058333333,4.071666667,2.803333333,4.638333333,1.671666667,4.47,2.553333333,2.983333333,9.208333333,5.47,11.17666667,6.193333333,6.998333333,7.846666667,5.878333333,9.563333333,6.68,11.89666667,9.628333333,6.141666667,0
6.846666667,6.01,2.51,4.973333333,3.06,1.476666667,7.646666667,2.591666667,2.425,1.958333333,2.265,5.861666667,10.62666667,6.26,8.453333333,3.545,4.215,11.02,5.465,2.776666667,3.811666667,2.795,3.865,3.935,2.973333333,7.576666667,5.023333333,3.226666667,7.186666667,7.586666667,4.215,1.533333333,9.508333333,1.57,5.106666667,7.365,2.878333333,4.726666667,5.593333333,6.246666667,12.145,6.511666667,7.933333333,4.475,4.68,3.646666667,4.141666667,5.541666667,4.525,0.855,4.87,4.91,2.841666667,5.75,5.138333333,4.155,5.49,3.026666667,4.031666667,3.813333333,4.06,2.558333333,4.625,4.475,7.848333333,6.233333333,7.978333333,7.453333333,6.276666667,7.448333333,4.338333333,6.261666667,4.155,4.445,7.861666667,9.69,6.47,8.836666667,5.288333333,11.32666667,13.615,7.486666667,9.808333333,3.861666667,7.258333333,7.011666667,9.09,4.991666667,5.37,4.626666667,4.06,3.46,4.24,8.065,5.813333333,3.485,4.523333333,8.033333333,3.92,4.146666667,3.828333333,8.321666667,5.781666667,6.011666667,4.976666667,4.783333333,7.776666667,6.961666667,2.646666667,3.356666667,7.698333333,8.013333333,5.873333333,2.936666667,5.511666667,4.716666667,5.385,5.215,2.836666667,8.055,4.42,6.89,6.635,4.1,1.586666667,3.321666667,2.57,8.141666667,7.188333333,6.895,9.603333333,14.365,2.541666667,5.85,4.345,5.218333333,3.796666667,6.166666667,2.886666667,4.83,5.313333333,4.956666667,13.59333333,4.845,11.17333333,6.136666667,6.766666667,7.585,5.945,9.613333333,6.536666667,11.64833333,9.591666667,6.035,0
4.991666667,3.758333333,2.02,2.723333333,5.695,1.726666667,3.17,5.926666667,4.286666667,4.091666667,1.181666667,2.716666667,6.221666667,4.15,10.56833333,3.495,10.87333333,10.76166667,4.585,4.826666667,1.945,4.548333333,2.043333333,3.573333333,1.721666667,7.22,6.465,3.4,7.343333333,9.116666667,3.458333333,0.87,9.188333333,1.488333333,2.733333333,5.14,2.45,2.783333333,1.321666667,4.585,12.81166667,6.16,3.671666667,1.741666667,1.746666667,1,1.56,2.08,3.861666667,1.333333333,3.695,2.723333333,1.685,2.64,2.636666667,1.086666667,6.401666667,3.66,3.443333333,2.073333333,1.011666667,1.556666667,0.908333333,1.66,4.725,7.778333333,7.921666667,9.005,6.836666667,8.66,3.363333333,1.846666667,2.426666667,6.553333333,6.121666667,7.716666667,3.1,6.935,1.936666667,8.376666667,14.08166667,8.556666667,3.473333333,3.218333333,2.8,6.998333333,10.025,4.921666667,5.915,5.4,3.081666667,2.726666667,4.423333333,8.26,2.468333333,2.516666667,3.6,8.07,1.543333333,3.446666667,2.98,6.081666667,4.811666667,5.39,6.095,4.705,8.653333333,7.373333333,2.67,2.621666667,6.776666667,6.955,4.995,2.661666667,4.865,3.43,2.93,3.55,2.78,5.825,1.415,5.491666667,5.181666667,4.025,1.511666667,0.01,1.293333333,4.026666667,5.331666667,2.193333333,7.338333333,12.62833333,2.696666667,3.855,3.028333333,5.161666667,3.12,7.338333333,0.758333333,2.573333333,5.645,3.978333333,9.495,3.665,9.023333333,4.726666667,4.03,4.69,3.978333333,6.496666667,3.833333333,8.35,6.521666667,5.578333333,0
4.626666667,4.315,3.776666667,1.46,9.196666667,3.921666667,4.011666667,5.346666667,2.878333333,3.283333333,3.281666667,3.038333333,5.758333333,3.91,9.161666667,3.67,6.263333333,10.35333333,3.645,4.963333333,2.143333333,4.351666667,2.378333333,5.4,2.941666667,6.935,6.605,1.79,7.21,8.293333333,2.988333333,2.038333333,9.415,1.53,4.598333333,6.65,1.98,4.376666667,3.836666667,5.145,15.08833333,6.761666667,5.031666667,2.001666667,1.936666667,1.353333333,3.811666667,1.988333333,2.968333333,1.183333333,3.086666667,3.595,2.466666667,3.596666667,4.255,1.986666667,5.508333333,3.946666667,6.63,2.953333333,4.388333333,3.048333333,2.895,3.051666667,5.29,6.783333333,8.141666667,7.746666667,6.846666667,9.233333333,4.93,4.691666667,2.446666667,4.73,8.493333333,8.446666667,2.806666667,5.926666667,3.21,8.576666667,12.46333333,7.588333333,3.15,3.06,5.403333333,4.191666667,7.291666667,3.43,3.508333333,4.743333333,2.335,3.878333333,3.135,6.43,4.045,3.028333333,6.318333333,5.22,2.741666667,3.366666667,3.098333333,7.17,4.88,6.053333333,5.711666667,4.206666667,6.991666667,6.433333333,3.3,2.481666667,2.975,3.025,2.62,1.396666667,2.593333333,1.516666667,2.506666667,2.85,1.83,3.911666667,2.318333333,3.76,7.376666667,3.395,1.588333333,2.42,2.065,5.375,4.46,4.281666667,6.048333333,7.831666667,2.765,1.93,2.835,4.306666667,5.493333333,3.39,3.008333333,5.505,3.295,3.338333333,7.075,2.605,4.28,3.51,3.695,3.648333333,2.308333333,4.19,3.095,5.613333333,4.781666667,3.171666667,0
1.863333333,1.923333333,5.338333333,2.635,8.083333333,5.423333333,2.905,4.571666667,2.285,4.625,1.875,4.393333333,6.366666667,4.171666667,9.103333333,2.93,3.63,9.798333333,2.366666667,3.861666667,2.845,3.953333333,2.715,2.678333333,1.795,5.886666667,4.76,1.315,5.725,5.538333333,1.636666667,2.053333333,6.796666667,1.275,2.81,4.921666667,3.035,2.071666667,2.28,2.486666667,9.726666667,3.518333333,4.52,1.946666667,2.316666667,0.905,1.931666667,1.841666667,3.096666667,0.603333333,1.198333333,1.938333333,1.183333333,2.615,2.595,1.056666667,2.686666667,1.231666667,1.83,3.395,1.775,1.098333333,1.216666667,2.08,3.926666667,4.378333333,2.198333333,5.991666667,3.905,7.211666667,1.765,0.98,2.203333333,1.513333333,6.231666667,3.563333333,2.651666667,1.673333333,3.155,4.658333333,11.28333333,5.8,1.835,1.195,4.571666667,4.466666667,4.423333333,1.283333333,2.61,2.186666667,0.753333333,1.408333333,2.956666667,4.261666667,1.305,2.163333333,3.443333333,2.916666667,2.621666667,2.145,1.011666667,1.925,2.133333333,3.325,3.508333333,1.863333333,2.683333333,5.156666667,1.881666667,0.788333333,2.158333333,2.635,1.743333333,2.171666667,1.838333333,1.578333333,0.71,2.335,0.758333333,4.18,1.428333333,2.33,2.21,2.546666667,0.575,2.12,0.941666667,1.781666667,2.878333333,3.021666667,2.391666667,4.025,2.121666667,1.203333333,1.478333333,2.868333333,0.873333333,1.658333333,1.135,1.518333333,1.701666667,2.461666667,5.608333333,2.001666667,2.616666667,2.566666667,2.9,2.626666667,1.41,3.02,1.405,3.443333333,1.801666667,2.301666667,0
6.206666667,3.6,8.221666667,3.665,10.36333333,5.266666667,4.136666667,3.893333333,3.173333333,4.226666667,1.735,6.25,5.683333333,5.546666667,10.43333333,4.228333333,7.643333333,12.42666667,5.006666667,4.868333333,4.096666667,3.081666667,1.83,3.415,1.293333333,6.825,6.183333333,1.698333333,7.663333333,7.513333333,2.918333333,2.011666667,6.921666667,1.638333333,2.511666667,5.585,2.398333333,3.448333333,2.35,2.725,8.93,4.14,6.166666667,1.786666667,2.858333333,0.901666667,1.786666667,2.195,2.821666667,0.661666667,1.575,2.303333333,2.238333333,3.328333333,1.573333333,1.731666667,2.558333333,1.971666667,2.415,4.308333333,1.385,1.833333333,1.211666667,1.558333333,3.518333333,3.865,4.031666667,5.51,4.591666667,8.77,2.678333333,1.628333333,1.571666667,4.008333333,7.543333333,4.643333333,1.85,2.878333333,2.833333333,6.875,10.32833333,6.656666667,1.635,2.078333333,5.245,4.201666667,5.048333333,2.348333333,2.79,2.808333333,1.56,2.956666667,3.56,4.205,2.463333333,1.948333333,3.218333333,2.476666667,2.543333333,1.618333333,1.658333333,3.231666667,2.916666667,4.223333333,3.641666667,2.581666667,2.975,5.748333333,2.346666667,1.041666667,1.75,1.905,1.506666667,0.706666667,1.996666667,1.785,0.555,2.173333333,1.818333333,4.083333333,1.59,2.628333333,1.441666667,3.066666667,0.426666667,1.701666667,1.16,3.436666667,3.843333333,3.908333333,4.375,6.468333333,2.748333333,1.908333333,1.958333333,3.416666667,2.888333333,1.376666667,1.251666667,2.83,2.701666667,2.448333333,5.281666667,1.76,3.225,2.45,3.863333333,2.28,1.713333333,2.898333333,1.916666667,2.67,1.886666667,2.466666667,0
4.926666667,4.831666667,8.19,4.46,10.89166667,5.18,4.593333333,5.121666667,4.278333333,2.95,3.385,8.723333333,7.751666667,6.321666667,7.948333333,3.213333333,6.786666667,13.175,4.466666667,3.346666667,4.041666667,3.81,3.716666667,5.216666667,2.945,8.438333333,6.491666667,4.1,6.596666667,8.648333333,2.486666667,2.061666667,9.41,0.991666667,2.963333333,5.776666667,3.223333333,6.385,3.716666667,4.581666667,12.35166667,6.135,4.195,1.841666667,2.16,1.343333333,2.521666667,2.74,2.085,0.636666667,1.258333333,4.423333333,1.923333333,2.738333333,2.235,1.483333333,5.358333333,1.74,4.116666667,4.94,3.193333333,1.481666667,1.601666667,1.548333333,2.941666667,3.491666667,4.021666667,3.71,5.171666667,7.725,4.051666667,2.775,2.173333333,2.54,8.946666667,8.635,2.363333333,3.7,2.36,6.676666667,10.51333333,5.908333333,2.301666667,1.488333333,5.996666667,3.205,4.961666667,3.095,2.781666667,2.978333333,2.251666667,2.62,2.621666667,3.78,2.833333333,2.126666667,5.793333333,1.236666667,3.085,2.248333333,1.695,4.411666667,3.183333333,4.615,3.785,2.796666667,4.88,5.603333333,1.756666667,0.788333333,1.81,2.816666667,1.123333333,0.973333333,1.271666667,1.11,0.756666667,2.666666667,1.708333333,4.64,1.863333333,4.953333333,2.591666667,4.19,0.45,2.591666667,1.441666667,2.645,5.331666667,2.518333333,4.808333333,9.285,2.116666667,2.571666667,1.99,2.901666667,3.69,1.265,1.361666667,3.986666667,1.391666667,2.25,5.985,1.85,4.543333333,3.146666667,3.993333333,3.635,1.761666667,3.571666667,1.761666667,4.086666667,2.45,2.17,0
5.648333333,4.763333333,8.471666667,4.466666667,11.895,3.773333333,4.496666667,5.363333333,5.693333333,4.42,1.321666667,6.291666667,7.735,7.903333333,8.28,2.67,5.958333333,16.01833333,1.636666667,2.646666667,4.015,3.191666667,3.738333333,5.393333333,4.283333333,10.85,6.905,4.078333333,7.94,9.386666667,2.465,2.188333333,8.62,1.278333333,4.943333333,4.563333333,2.518333333,5.248333333,4.985,4.705,9.995,5.78,4.34,2.621666667,2.713333333,2.508333333,3.615,1.333333333,3.508333333,1.966666667,1.545,4.058333333,1.64,2.975,3.613333333,1.615,7.058333333,1.37,2.663333333,1.493333333,1.205,1.356666667,1.596666667,1.028333333,9.278333333,3.703333333,5.671666667,5.326666667,4.093333333,6.425,1.466666667,0.751666667,3.01,1.276666667,3.556666667,1.813333333,4.626666667,2.346666667,5.2,3.756666667,9.915,5.733333333,2.285,2.201666667,6.665,1.82,2.215,2.173333333,1.673333333,2.811666667,0.96,2.15,2.401666667,1.961666667,2.291666667,2.135,5.113333333,0.996666667,4.11,1.911666667,0.846666667,3.015,1.931666667,3.145,2.326666667,2.918333333,4.371666667,3.673333333,0.971666667,0.498333333,1.478333333,2.76,0.886666667,0.655,1.495,1.408333333,0.64,1.881666667,1.115,4.678333333,1.99,4.803333333,1.278333333,2.55,0.501666667,2.451666667,0.645,2.263333333,3.221666667,2.815,4.933333333,4.971666667,1.5,2.63,1.923333333,2.008333333,2.288333333,1.18,1.475,4.546666667,3.19,3.083333333,7.316666667,1.925,6.811666667,4.58,5.003333333,4.9,0.986666667,2.938333333,1.021666667,3.78,2.57,2.386666667,0
8.843333333,6.135,9.558333333,6.318333333,12.07,5.425,6.998333333,5.253333333,6.345,3.268333333,5.331666667,8.515,8.285,8.156666667,6.456666667,3.311666667,7.478333333,11.77833333,4.808333333,1.766666667,6.508333333,3.716666667,4.346666667,5.67,3.526666667,8.663333333,6.275,4.86,7.863333333,8.291666667,3.606666667,2.925,8.028333333,1.436666667,5.548333333,6.685,4.205,4.943333333,3.9,2.275,9.82,4.666666667,1.87,2.083333333,2.223333333,2.606666667,3.295,2.25,2.066666667,2.106666667,3.245,4.783333333,2.683333333,4.231666667,4.393333333,2.433333333,5.131666667,3.343333333,4.766666667,3.558333333,4.05,2.231666667,3.353333333,3.093333333,4.985,3.106666667,5.678333333,6.015,6.12,8.031666667,1.99,2.158333333,3.846666667,2.955,2.765,2.415,3.85,2.571666667,3.006666667,3.453333333,4.348333333,4.171666667,4.441666667,2.905,2.94,2.136666667,2.988333333,1.738333333,1.441666667,1.896666667,0.578333333,0.95,1.928333333,1.511666667,2.81,2.345,4.141666667,2.643333333,2.738333333,2.128333333,1.708333333,2.85,2.771666667,2.978333333,1.658333333,1.85,3.221666667,3.546666667,1.065,1.578333333,2.095,2.223333333,2.218333333,1.72,3.29,2.335,1.371666667,2.953333333,1.725,3.003333333,1.815,1.993333333,2.136666667,2.066666667,1.423333333,3.553333333,1.433333333,1.976666667,3.993333333,2.788333333,6.058333333,6.501666667,2.993333333,3.283333333,2.74,2.596666667,3.248333333,3.103333333,1.643333333,4.751666667,3.501666667,2.728333333,2.355,2.853333333,7.158333333,7.055,7.303333333,6.016666667,3.355,4.953333333,4.688333333,5.59,3.61,1.968333333,0
6.518333333,5.69,3.025,4.481666667,4.726666667,1.46,7.355,5.5,4.136666667,2.418333333,3.308333333,5.331666667,7.463333333,4.131666667,4.62,1.85,5.691666667,3.528333333,2.333333333,0.858333333,4.283333333,2.853333333,3.073333333,4.73,3.045,6.171666667,2.976666667,1.323333333,5.423333333,6.446666667,2.331666667,1.43,7.981666667,1.013333333,2.898333333,3.56,3.473333333,1.436666667,2.148333333,2.605,10.40666667,4.181666667,2.62,2.03,2.825,1.188333333,2.635,1.985,1.853333333,1.02,1.21,1.906666667,1.026666667,1.661666667,2.736666667,1.346666667,1.695,1.295,2.706666667,1.02,1.518333333,0.988333333,2.041666667,1.716666667,3.993333333,0.733333333,2.17,5.273333333,4.803333333,5.168333333,1.36,0.886666667,2.968333333,1.536666667,2.688333333,1.443333333,2.951666667,1.35,4.425,3.78,4.111666667,5.108333333,3.19,1.15,2.73,1.573333333,0.813333333,0.491666667,1.566666667,2.088333333,0.82,1.135,3.211666667,1.965,0.873333333,0.945,2.228333333,1.906666667,4.496666667,1.853333333,1.098333333,0.945,1.45,1.71,1.166666667,1.68,3.35,2.83,0.88,0.598333333,1.131666667,1.843333333,0.793333333,0.805,1.301666667,1.828333333,0.611666667,2.283333333,1.105,2.856666667,1.638333333,1.065,2.763333333,3.358333333,0.593333333,3.883333333,0.933333333,3.67,3.536666667,4.45,4.79,3.355,1.953333333,1.44,1.951666667,1.383333333,0.638333333,1.311666667,1.586666667,3.315,2.563333333,3.605,5.366666667,2.155,8.951666667,6.06,5.13,5.493333333,3.051666667,3.405,1.396666667,3.626666667,3.146666667,2.793333333,0
2.421666667,2.218333333,3.1,1.895,6.271666667,0.635,4.306666667,4.351666667,1.301666667,1.436666667,1.72,3.165,4.79,3.145,3.991666667,2.291666667,4.386666667,5.135,2.528333333,1.12,2.368333333,1.92,2.561666667,3.373333333,2.945,5.05,3.351666667,1.423333333,4.34,4.466666667,2.088333333,2.14,5.478333333,0.928333333,3.45,4.153333333,4.623333333,2.171666667,3.366666667,2.381666667,8.235,4.015,2.453333333,2.31,2.445,1.683333333,2.111666667,1.93,1.663333333,1.128333333,2.045,2.601666667,2.396666667,3.02,3.1,1.43,1.525,2.115,3.398333333,1.268333333,0.981666667,1.406666667,3.008333333,1.68,2.963333333,3.11,4.836666667,4.493333333,4.988333333,4.995,1.351666667,1.228333333,2.29,2.28,1.97,1.225,2.271666667,2.448333333,2.738333333,3.291666667,2.996666667,4.135,2.215,1.585,3.436666667,1.46,2.768333333,1.506666667,2.533333333,2.611666667,1.263333333,1.868333333,2.606666667,2.636666667,1.38,1.658333333,2.063333333,2.663333333,2.67,1.938333333,1.546666667,1.996666667,2.288333333,3.233333333,2.17,1.945,3.24,2.461666667,1.72,1.525,1.446666667,2.365,1.795,1.301666667,2.053333333,1.145,1.338333333,2.728333333,1.428333333,2.891666667,1.943333333,2.688333333,2.11,4.228333333,1.118333333,3.411666667,0.828333333,2.996666667,5.563333333,3.606666667,5.836666667,3.43,3.136666667,2.933333333,2.253333333,2.158333333,1.866666667,3.36,1.688333333,4.346666667,2.213333333,1.963333333,4.698333333,3.518333333,10.04166667,7.851666667,7.87,6.45,2.865,3.901666667,2.79,6.033333333,3.976666667,3.973333333,0
3.455,1.513333333,6.163333333,2.373333333,7.131666667,1.055,2.148333333,3.396666667,3.29,0.598333333,1.635,3.358333333,3.335,3.568333333,5.92,1.645,3.13,7.078333333,2.22,2.241666667,2.193333333,3.268333333,2.376666667,1.481666667,0.946666667,3.313333333,4.126666667,0.915,5.65,2.575,1.898333333,1.988333333,2.946666667,0.966666667,2.321666667,3.01,2.138333333,1.946666667,2.666666667,2.691666667,4.846666667,2.081666667,2.788333333,1.381666667,2.028333333,1.728333333,2.19,3.061666667,1.79,0.975,1.836666667,3.968333333,1.333333333,3.861666667,2.881666667,1.206666667,1.66,2.13,2.871666667,1.741666667,1.213333333,1.08,1.233333333,1.341666667,2.195,1.913333333,3.926666667,2.988333333,3.098333333,3.373333333,0.968333333,0.853333333,2.475,1.798333333,2.573333333,1.085,2.315,1.373333333,1.733333333,3.076666667,3.425,2.406666667,1.683333333,1.656666667,2.5,1.623333333,1.195,0.76,1.776666667,2.373333333,0.825,1.381666667,2.976666667,2.031666667,1.631666667,1.53,1.5,1.663333333,4.44,1.931666667,0.87,1.553333333,1.641666667,1.99,1.448333333,1.94,3.041666667,2.466666667,1.156666667,1.245,1.22,1.768333333,1.13,1.148333333,1.448333333,2.158333333,0.968333333,2.653333333,0.876666667,3.215,1.228333333,1.525,2.528333333,2.583333333,0.726666667,3.883333333,0.748333333,2.733333333,3.998333333,3.638333333,3.663333333,1.521666667,1.333333333,1.62,2.585,1.598333333,1.22,2.423333333,1.425,2.246666667,2.255,3.196666667,3.208333333,2.025,7.28,4.433333333,3.715,3.948333333,3.933333333,5.208333333,4.42,4.598333333,5.095,2.531666667,0
2.221666667,1.776666667,3.276666667,1.966666667,5.246666667,0.921666667,1.92,3.21,1.591666667,0.436666667,1.316666667,3.058333333,5.258333333,2.681666667,7.596666667,1.613333333,3.271666667,7.08,1.831666667,4.381666667,2.795,2.606666667,1.25,1.061666667,0.608333333,3.501666667,4.295,1.401666667,5.423333333,2.991666667,1.383333333,1.32,3.608333333,1.453333333,1.515,2.375,0.893333333,1.106666667,2.176666667,3.248333333,4.183333333,1.971666667,2.236666667,1.741666667,3.525,1.126666667,3.951666667,2.25,2.446666667,0.866666667,1.081666667,1.165,1.14,2.855,1.58,1.356666667,3.683333333,1.135,1.921666667,0.97,0.975,0.951666667,0.761666667,0.983333333,2.803333333,0.761666667,1.5,2.71,2.921666667,4.35,1.136666667,0.876666667,2.101666667,1.838333333,2.345,1.248333333,2.183333333,1.57,3.85,3.006666667,3.323333333,3.136666667,2.05,1.298333333,1.851666667,2.58,0.715,0.515,1.918333333,2.746666667,1.291666667,2.231666667,3.985,3.826666667,0.593333333,0.95,1.333333333,1.886666667,4.765,1.536666667,0.996666667,1.125,1.736666667,2.088333333,1.155,1.12,3.438333333,2.53,1.04,0.741666667,2.513333333,3.256666667,1.151666667,0.715,1.446666667,1.295,0.393333333,2.285,0.936666667,4.153333333,1.775,2.706666667,2.866666667,2.76,0.66,3.676666667,0.541666667,3.456666667,3.715,4.556666667,2.79,1.623333333,2.645,1.753333333,2.131666667,1.465,0.518333333,1.463333333,1.511666667,1.365,4.201666667,3.243333333,4.436666667,1.775,3.646666667,2.211666667,3.886666667,3.516666667,2.898333333,4.233333333,2.8,3.336666667,5.248333333,2.775,0
